r,l,t,m,y,RateOfActivity
"Atlantis_00A","ID","NGCC",1,2044,0
"Atlantis_00A","ID","NGCC",1,2045,0
"Atlantis_00A","ID","NGCC",1,2046,0
"Atlantis_00A","ID","NGCC",1,2047,0
"Atlantis_00A","ID","NGCC",1,2048,0
"Atlantis_00A","ID","NGCC",1,2049,0
"Atlantis_00A","ID","NGCC",1,2050,0
"Atlantis_00A","ID","NGCC",1,2051,0
"Atlantis_00A","ID","NGCC",1,2052,0
"Atlantis_00A","ID","NGCC",1,2053,0
"Atlantis_00A","ID","NGCC",1,2054,0
"Atlantis_00A","ID","NGCC",1,2055,0
"Atlantis_00A","ID","NGSC",1,2014,0
"Atlantis_00A","ID","NGSC",1,2015,0
"Atlantis_00A","ID","NGSC",1,2016,0
"Atlantis_00A","ID","NGSC",1,2017,0
"Atlantis_00A","ID","NGSC",1,2018,0
"Atlantis_00A","ID","NGSC",1,2019,0
"Atlantis_00A","ID","NGSC",1,2020,0
"Atlantis_00A","ID","NGSC",1,2021,0
"Atlantis_00A","ID","NGSC",1,2022,0
"Atlantis_00A","ID","NGSC",1,2023,0
"Atlantis_00A","ID","NGSC",1,2024,0
"Atlantis_00A","ID","NGSC",1,2025,0
"Atlantis_00A","ID","NGSC",1,2026,0
"Atlantis_00A","ID","NGSC",1,2027,0
"Atlantis_00A","ID","NGSC",1,2028,0
"Atlantis_00A","ID","NGSC",1,2029,0
"Atlantis_00A","ID","NGSC",1,2030,0
"Atlantis_00A","ID","NGSC",1,2031,0
"Atlantis_00A","ID","NGSC",1,2032,0
"Atlantis_00A","ID","NGSC",1,2033,8.51497911446557
"Atlantis_00A","ID","NGSC",1,2034,16.5409077464989
"Atlantis_00A","ID","NGSC",1,2035,17.2125470063658
"Atlantis_00A","ID","NGSC",1,2036,13.1275608823132
"Atlantis_00A","ID","NGSC",1,2037,14.2714464967741
"Atlantis_00A","ID","NGSC",1,2038,15.3838490209287
"Atlantis_00A","ID","NGSC",1,2039,16.4962515450835
"Atlantis_00A","ID","NGSC",1,2040,11.9206049283209
"Atlantis_00A","ID","NGSC",1,2041,39.6706951303418
"Atlantis_00A","ID","NGSC",1,2042,38.7637532393655
"Atlantis_00A","ID","NGSC",1,2043,39.8671058647429
"Atlantis_00A","ID","NGSC",1,2044,40.9585196620267
"Atlantis_00A","ID","NGSC",1,2045,42.0814165496169
"Atlantis_00A","ID","NGSC",1,2046,43.2148078006424
"Atlantis_00A","ID","NGSC",1,2047,44.3586934151034
"Atlantis_00A","ID","NGSC",1,2048,45.4920846661289
"Atlantis_00A","ID","NGSC",1,2049,46.7094308246377
"Atlantis_00A","ID","NGSC",1,2050,46.9927786373942
"Atlantis_00A","ID","NGSC",1,2051,48.3874384138677
"Atlantis_00A","ID","NGSC",1,2052,61.9188872289194
"Atlantis_00A","ID","NGSC",1,2053,63.4090868367492
"Atlantis_00A","ID","NGSC",1,2054,64.9622526251917
"Atlantis_00A","ID","NGSC",1,2055,66.5993733211173
"Atlantis_00A","ID","PV_ROF",1,2014,0
"Atlantis_00A","ID","PV_ROF",1,2015,0
"Atlantis_00A","ID","PV_ROF",1,2016,0
"Atlantis_00A","ID","PV_ROF",1,2017,0
"Atlantis_00A","ID","PV_ROF",1,2018,0
"Atlantis_00A","ID","PV_ROF",1,2019,0
"Atlantis_00A","ID","PV_ROF",1,2020,0
"Atlantis_00A","ID","PV_ROF",1,2021,0
"Atlantis_00A","ID","PV_ROF",1,2022,0
"Atlantis_00A","ID","PV_ROF",1,2023,0
"Atlantis_00A","ID","PV_ROF",1,2024,0
"Atlantis_00A","ID","PV_ROF",1,2025,0
"Atlantis_00A","ID","PV_ROF",1,2026,0
"Atlantis_00A","ID","PV_ROF",1,2027,0
"Atlantis_00A","ID","PV_ROF",1,2028,0
"Atlantis_00A","ID","PV_ROF",1,2029,0
"Atlantis_00A","ID","PV_ROF",1,2030,0
"Atlantis_00A","ID","PV_ROF",1,2031,0
"Atlantis_00A","ID","PV_ROF",1,2032,0
"Atlantis_00A","ID","PV_ROF",1,2033,0
"Atlantis_00A","ID","PV_ROF",1,2034,0
"Atlantis_00A","ID","PV_ROF",1,2035,0
"Atlantis_00A","ID","PV_ROF",1,2036,0
"Atlantis_00A","ID","PV_ROF",1,2037,0
"Atlantis_00A","ID","PV_ROF",1,2038,0
"Atlantis_00A","ID","PV_ROF",1,2039,0
"Atlantis_00A","ID","PV_ROF",1,2040,0
"Atlantis_00A","ID","PV_ROF",1,2041,0
"Atlantis_00A","ID","PV_ROF",1,2042,0
"Atlantis_00A","ID","PV_ROF",1,2043,0
"Atlantis_00A","ID","PV_ROF",1,2044,0
"Atlantis_00A","ID","PV_ROF",1,2045,0
"Atlantis_00A","ID","PV_ROF",1,2046,0
"Atlantis_00A","ID","PV_ROF",1,2047,0
"Atlantis_00A","ID","PV_ROF",1,2048,0
"Atlantis_00A","ID","PV_ROF",1,2049,0
"Atlantis_00A","ID","PV_ROF",1,2050,0
"Atlantis_00A","ID","PV_ROF",1,2051,0
"Atlantis_00A","ID","PV_ROF",1,2052,0
"Atlantis_00A","ID","PV_ROF",1,2053,0
"Atlantis_00A","ID","PV_ROF",1,2054,0
"Atlantis_00A","ID","PV_ROF",1,2055,0
"Atlantis_00A","ID","PV_UTL",1,2014,0
"Atlantis_00A","ID","PV_UTL",1,2015,0.197242164288
"Atlantis_00A","ID","PV_UTL",1,2016,0.197242164288
"Atlantis_00A","ID","PV_UTL",1,2017,0.2011712976
"Atlantis_00A","ID","PV_UTL",1,2018,0.2011712976
"Atlantis_00A","ID","PV_UTL",1,2019,0.2011712976
"Atlantis_00A","ID","PV_UTL",1,2020,0.197242164288
"Atlantis_00A","ID","PV_UTL",1,2021,0.197242164288
"Atlantis_00A","ID","PV_UTL",1,2022,0.197242164288
"Atlantis_00A","ID","PV_UTL",1,2023,2.579944518144
"Atlantis_00A","ID","PV_UTL",1,2024,2.52955489462272
"Atlantis_00A","ID","PV_UTL",1,2025,2.52955489462272
"Atlantis_00A","ID","PV_UTL",1,2026,2.579944518144
"Atlantis_00A","ID","PV_UTL",1,2027,2.56566101269249
"Atlantis_00A","ID","PV_UTL",1,2028,2.579944518144
"Atlantis_00A","ID","PV_UTL",1,2029,2.52955489462272
"Atlantis_00A","ID","PV_UTL",1,2030,2.52955489462272
"Atlantis_00A","ID","PV_UTL",1,2031,2.52955489462272
"Atlantis_00A","ID","PV_UTL",1,2032,2.579944518144
"Atlantis_00A","ID","PV_UTL",1,2033,2.52955489462272
"Atlantis_00A","ID","PV_UTL",1,2034,2.52955489462272
"Atlantis_00A","ID","PV_UTL",1,2035,2.579944518144
"Atlantis_00A","ID","PV_UTL",1,2036,0
"Atlantis_00A","ID","PV_UTL",1,2037,0
"Atlantis_00A","ID","PV_UTL",1,2038,0
"Atlantis_00A","ID","PV_UTL",1,2039,0
"Atlantis_00A","ID","PV_UTL",1,2040,0
"Atlantis_00A","ID","PV_UTL",1,2041,1.0486749706873
"Atlantis_00A","ID","PV_UTL",1,2042,3.15674317990172
"Atlantis_00A","ID","PV_UTL",1,2043,3.2196266147411
"Atlantis_00A","ID","PV_UTL",1,2044,3.1567431799019
"Atlantis_00A","ID","PV_UTL",1,2045,3.15674317990173
"Atlantis_00A","ID","PV_UTL",1,2046,3.2196266147411
"Atlantis_00A","ID","PV_UTL",1,2047,3.15674317990172
"Atlantis_00A","ID","PV_UTL",1,2048,3.15674317990173
"Atlantis_00A","ID","PV_UTL",1,2049,3.15674317990172
"Atlantis_00A","ID","PV_UTL",1,2050,3.15674317990172
"Atlantis_00A","ID","PV_UTL",1,2051,3.15674317990172
"Atlantis_00A","ID","PV_UTL",1,2052,3.21962661474108
"Atlantis_00A","ID","PV_UTL",1,2053,3.2196266147411
"Atlantis_00A","ID","PV_UTL",1,2054,3.21962661474104
"Atlantis_00A","ID","PV_UTL",1,2055,3.2196266147411
"Atlantis_00A","ID","TRANS",1,2014,28.8772628676628
"Atlantis_00A","ID","TRANS",1,2015,29.7515203394196
"Atlantis_00A","ID","TRANS",1,2016,30.9898552247993
"Atlantis_00A","ID","TRANS",1,2017,31.6405057577955
"Atlantis_00A","ID","TRANS",1,2018,31.9238535705518
"Atlantis_00A","ID","TRANS",1,2019,32.7948857356918
"Atlantis_00A","ID","TRANS",1,2020,31.6090226674892
"Atlantis_00A","ID","TRANS",1,2021,35.1771062355325
"Atlantis_00A","ID","TRANS",1,2022,36.1635763984621
"Atlantis_00A","ID","TRANS",1,2023,37.0136198367312
"Atlantis_00A","ID","TRANS",1,2024,37.8741576384358
"Atlantis_00A","ID","TRANS",1,2025,38.7556841670112
"Atlantis_00A","ID","TRANS",1,2026,39.6372106955866
"Atlantis_00A","ID","TRANS",1,2027,40.5817034047745
"Atlantis_00A","ID","TRANS",1,2028,41.3058144818186
"Atlantis_00A","ID","TRANS",1,2029,42.1978353738294
"Atlantis_00A","ID","TRANS",1,2030,42.7435422724713
"Atlantis_00A","ID","TRANS",1,2031,43.6775406182238
"Atlantis_00A","ID","TRANS",1,2032,44.6430220542825
"Atlantis_00A","ID","TRANS",1,2033,45.5875147634705
"Atlantis_00A","ID","TRANS",1,2034,46.5320074726584
"Atlantis_00A","ID","TRANS",1,2035,47.2036467325254
"Atlantis_00A","ID","TRANS",1,2036,51.4853470141773
"Atlantis_00A","ID","TRANS",1,2037,52.6292326286382
"Atlantis_00A","ID","TRANS",1,2038,53.7416351527929
"Atlantis_00A","ID","TRANS",1,2039,54.8540376769476
"Atlantis_00A","ID","TRANS",1,2040,52.0730313665609
"Atlantis_00A","ID","TRANS",1,2041,53.1014789832322
"Atlantis_00A","ID","TRANS",1,2042,54.1509153267743
"Atlantis_00A","ID","TRANS",1,2043,55.2108460337518
"Atlantis_00A","ID","TRANS",1,2044,56.3022598310357
"Atlantis_00A","ID","TRANS",1,2045,57.4251567186258
"Atlantis_00A","ID","TRANS",1,2046,58.5585479696512
"Atlantis_00A","ID","TRANS",1,2047,59.7024335841122
"Atlantis_00A","ID","TRANS",1,2048,60.8358248351378
"Atlantis_00A","ID","TRANS",1,2049,62.0531709936466
"Atlantis_00A","ID","TRANS",1,2050,62.336518806403
"Atlantis_00A","ID","TRANS",1,2051,63.7007860530078
"Atlantis_00A","ID","TRANS",1,2052,65.1385138436605
"Atlantis_00A","ID","TRANS",1,2053,66.6287134514904
"Atlantis_00A","ID","TRANS",1,2054,68.1818792399327
"Atlantis_00A","ID","TRANS",1,2055,69.8189999358584
"Atlantis_00A","ID","WIND",1,2014,0.036637515648
"Atlantis_00A","ID","WIND",1,2015,0.036637515648
"Atlantis_00A","ID","WIND",1,2016,0.0420721776
"Atlantis_00A","ID","WIND",1,2017,0.0420721776
"Atlantis_00A","ID","WIND",1,2018,0.0420721776
"Atlantis_00A","ID","WIND",1,2019,0.0420721776
"Atlantis_00A","ID","WIND",1,2020,0.036637515648
"Atlantis_00A","ID","WIND",1,2021,0.036637515648
"Atlantis_00A","ID","WIND",1,2022,0.036637515648
"Atlantis_00A","ID","WIND",1,2023,1.84276137888
"Atlantis_00A","ID","WIND",1,2024,1.6047231853824
"Atlantis_00A","ID","WIND",1,2025,1.6047231853824
"Atlantis_00A","ID","WIND",1,2026,1.82352549783165
"Atlantis_00A","ID","WIND",1,2027,1.84276137888
"Atlantis_00A","ID","WIND",1,2028,1.84276137888
"Atlantis_00A","ID","WIND",1,2029,1.6047231853824
"Atlantis_00A","ID","WIND",1,2030,1.6047231853824
"Atlantis_00A","ID","WIND",1,2031,1.6047231853824
"Atlantis_00A","ID","WIND",1,2032,1.6047231853824
"Atlantis_00A","ID","WIND",1,2033,1.6047231853824
"Atlantis_00A","ID","WIND",1,2034,1.6047231853824
"Atlantis_00A","ID","WIND",1,2035,1.84276137888
"Atlantis_00A","ID","WIND",1,2036,1.84276137888
"Atlantis_00A","ID","WIND",1,2037,1.66987204538658
"Atlantis_00A","ID","WIND",1,2038,1.84276137888
"Atlantis_00A","ID","WIND",1,2039,1.66987204538656
"Atlantis_00A","ID","WIND",1,2040,1.84276137888
"Atlantis_00A","ID","WIND",1,2041,0.0420721776
"Atlantis_00A","ID","WIND",1,2042,0.0420721776
"Atlantis_00A","ID","WIND",1,2043,0
"Atlantis_00A","ID","WIND",1,2044,0
"Atlantis_00A","ID","WIND",1,2045,0
"Atlantis_00A","ID","WIND",1,2046,0
"Atlantis_00A","ID","WIND",1,2047,0
"Atlantis_00A","ID","WIND",1,2048,0
"Atlantis_00A","ID","WIND",1,2049,0
"Atlantis_00A","ID","WIND",1,2050,0
"Atlantis_00A","ID","WIND",1,2051,0
"Atlantis_00A","ID","WIND",1,2052,0
"Atlantis_00A","ID","WIND",1,2053,0
"Atlantis_00A","ID","WIND",1,2054,0
"Atlantis_00A","ID","WIND",1,2055,0
"Atlantis_00A","IN","BM_IMP",1,2014,38.37976144
"Atlantis_00A","IN","BM_IMP",1,2015,36.39976144
"Atlantis_00A","IN","BM_IMP",1,2016,38.30976144
"Atlantis_00A","IN","BM_IMP",1,2017,40.29976144
"Atlantis_00A","IN","BM_IMP",1,2018,40.02976144
"Atlantis_00A","IN","BM_IMP",1,2019,34.59976144
"Atlantis_00A","IN","BM_IMP",1,2020,38.03976144
"Atlantis_00A","IN","BM_IMP",1,2021,30.33976144
"Atlantis_00A","IN","BM_IMP",1,2022,31.30976144
"Atlantis_00A","IN","BM_IMP",1,2023,30.56399690592
"Atlantis_00A","IN","BM_IMP",1,2024,31.1807320332
"Atlantis_00A","IN","BM_IMP",1,2025,31.4707320332
"Atlantis_00A","IN","BM_IMP",1,2026,31.7607320332
"Atlantis_00A","IN","BM_IMP",1,2027,32.0607320332
"Atlantis_00A","IN","BM_IMP",1,2028,31.3526789972
"Atlantis_00A","IN","BM_IMP",1,2029,31.6626789972
"Atlantis_00A","IN","BM_IMP",1,2030,31.8726789972
"Atlantis_00A","IN","BM_IMP",1,2031,31.8726789972
"Atlantis_00A","IN","BM_IMP",1,2032,31.8826789972
"Atlantis_00A","IN","BM_IMP",1,2033,31.8826789972
"Atlantis_00A","IN","BM_IMP",1,2034,31.8826789972
"Atlantis_00A","IN","BM_IMP",1,2035,31.8926789972
"Atlantis_00A","IN","BM_IMP",1,2036,27.19
"Atlantis_00A","IN","BM_IMP",1,2037,27.66
"Atlantis_00A","IN","BM_IMP",1,2038,28.15
"Atlantis_00A","IN","BM_IMP",1,2039,28.65
"Atlantis_00A","IN","BM_IMP",1,2040,29.08
"Atlantis_00A","IN","BM_IMP",1,2041,29.25
"Atlantis_00A","IN","BM_IMP",1,2042,29.43
"Atlantis_00A","IN","BM_IMP",1,2043,29.6
"Atlantis_00A","IN","BM_IMP",1,2044,29.78
"Atlantis_00A","IN","BM_IMP",1,2045,29.96
"Atlantis_00A","IN","BM_IMP",1,2046,30.14
"Atlantis_00A","IN","BM_IMP",1,2047,30.32
"Atlantis_00A","IN","BM_IMP",1,2048,30.52
"Atlantis_00A","IN","BM_IMP",1,2049,30.71
"Atlantis_00A","IN","BM_IMP",1,2050,30.82
"Atlantis_00A","IN","BM_IMP",1,2051,31.01
"Atlantis_00A","IN","BM_IMP",1,2052,31.2
"Atlantis_00A","IN","BM_IMP",1,2053,31.4
"Atlantis_00A","IN","BM_IMP",1,2054,31.59
"Atlantis_00A","IN","BM_IMP",1,2055,31.79
"Atlantis_00A","IN","BM_IND",1,2014,25.65
"Atlantis_00A","IN","BM_IND",1,2015,24.75
"Atlantis_00A","IN","BM_IND",1,2016,26.64
"Atlantis_00A","IN","BM_IND",1,2017,29.05528944
"Atlantis_00A","IN","BM_IND",1,2018,28.6
"Atlantis_00A","IN","BM_IND",1,2019,24.51
"Atlantis_00A","IN","BM_IND",1,2020,27.22
"Atlantis_00A","IN","BM_IND",1,2021,20.62
"Atlantis_00A","IN","BM_IND",1,2022,21.79528944
"Atlantis_00A","IN","BM_IND",1,2023,22.00517640992
"Atlantis_00A","IN","BM_IND",1,2024,22.1533401086286
"Atlantis_00A","IN","BM_IND",1,2025,22.3747686800571
"Atlantis_00A","IN","BM_IND",1,2026,22.6076258229143
"Atlantis_00A","IN","BM_IND",1,2027,22.84
"Atlantis_00A","IN","BM_IND",1,2028,23.08
"Atlantis_00A","IN","BM_IND",1,2029,23.33
"Atlantis_00A","IN","BM_IND",1,2030,23.51
"Atlantis_00A","IN","BM_IND",1,2031,23.8708845812
"Atlantis_00A","IN","BM_IND",1,2032,23.51
"Atlantis_00A","IN","BM_IND",1,2033,23.51
"Atlantis_00A","IN","BM_IND",1,2034,23.51
"Atlantis_00A","IN","BM_IND",1,2035,23.51
"Atlantis_00A","IN","BM_IND",1,2036,23.97
"Atlantis_00A","IN","BM_IND",1,2037,24.43
"Atlantis_00A","IN","BM_IND",1,2038,24.91
"Atlantis_00A","IN","BM_IND",1,2039,25.4
"Atlantis_00A","IN","BM_IND",1,2040,25.81
"Atlantis_00A","IN","BM_IND",1,2041,26
"Atlantis_00A","IN","BM_IND",1,2042,26.2
"Atlantis_00A","IN","BM_IND",1,2043,26.39
"Atlantis_00A","IN","BM_IND",1,2044,26.59
"Atlantis_00A","IN","BM_IND",1,2045,26.79
"Atlantis_00A","IN","BM_IND",1,2046,26.99
"Atlantis_00A","IN","BM_IND",1,2047,27.19
"Atlantis_00A","IN","BM_IND",1,2048,27.4
"Atlantis_00A","IN","BM_IND",1,2049,27.61
"Atlantis_00A","IN","BM_IND",1,2050,27.75
"Atlantis_00A","IN","BM_IND",1,2051,27.95
"Atlantis_00A","IN","BM_IND",1,2052,28.16
"Atlantis_00A","IN","BM_IND",1,2053,28.38
"Atlantis_00A","IN","BM_IND",1,2054,28.59
"Atlantis_00A","IN","BM_IND",1,2055,28.81
"Atlantis_00A","IN","BM_RES",1,2014,5.96528943999999
"Atlantis_00A","IN","BM_RES",1,2015,4.88528943999999
"Atlantis_00A","IN","BM_RES",1,2016,4.90528944
"Atlantis_00A","IN","BM_RES",1,2017,4.48
"Atlantis_00A","IN","BM_RES",1,2018,4.66528943999999
"Atlantis_00A","IN","BM_RES",1,2019,3.32528944
"Atlantis_00A","IN","BM_RES",1,2020,4.05528944
"Atlantis_00A","IN","BM_RES",1,2021,2.95528944
"Atlantis_00A","IN","BM_RES",1,2022,2.75
"Atlantis_00A","IN","BM_RES",1,2023,2.8
"Atlantis_00A","IN","BM_RES",1,2024,3.26857142857144
"Atlantis_00A","IN","BM_RES",1,2025,3.33714285714285
"Atlantis_00A","IN","BM_RES",1,2026,3.39428571428571
"Atlantis_00A","IN","BM_RES",1,2027,3.4619115372
"Atlantis_00A","IN","BM_RES",1,2028,3.46088458119999
"Atlantis_00A","IN","BM_RES",1,2029,3.5208845812
"Atlantis_00A","IN","BM_RES",1,2030,3.5508845812
"Atlantis_00A","IN","BM_RES",1,2031,3.19000000000001
"Atlantis_00A","IN","BM_RES",1,2032,3.56088458119999
"Atlantis_00A","IN","BM_RES",1,2033,3.56088458120001
"Atlantis_00A","IN","BM_RES",1,2034,3.5608845812
"Atlantis_00A","IN","BM_RES",1,2035,3.5708845812
"Atlantis_00A","IN","BM_RES",1,2036,3.22
"Atlantis_00A","IN","BM_RES",1,2037,3.23
"Atlantis_00A","IN","BM_RES",1,2038,3.24
"Atlantis_00A","IN","BM_RES",1,2039,3.25
"Atlantis_00A","IN","BM_RES",1,2040,3.27
"Atlantis_00A","IN","BM_RES",1,2041,3.25
"Atlantis_00A","IN","BM_RES",1,2042,3.23
"Atlantis_00A","IN","BM_RES",1,2043,3.21
"Atlantis_00A","IN","BM_RES",1,2044,3.19
"Atlantis_00A","IN","BM_RES",1,2045,3.17
"Atlantis_00A","IN","BM_RES",1,2046,3.15
"Atlantis_00A","IN","BM_RES",1,2047,3.13
"Atlantis_00A","IN","BM_RES",1,2048,3.12
"Atlantis_00A","IN","BM_RES",1,2049,3.1
"Atlantis_00A","IN","BM_RES",1,2050,3.07
"Atlantis_00A","IN","BM_RES",1,2051,3.06
"Atlantis_00A","IN","BM_RES",1,2052,3.04
"Atlantis_00A","IN","BM_RES",1,2053,3.02
"Atlantis_00A","IN","BM_RES",1,2054,3
"Atlantis_00A","IN","BM_RES",1,2055,2.98
"Atlantis_00A","IN","BM_SC",1,2014,2.3652
"Atlantis_00A","IN","BM_SC",1,2015,2.3652
"Atlantis_00A","IN","BM_SC",1,2016,2.3652
"Atlantis_00A","IN","BM_SC",1,2017,2.3652
"Atlantis_00A","IN","BM_SC",1,2018,2.3652
"Atlantis_00A","IN","BM_SC",1,2019,2.3652
"Atlantis_00A","IN","BM_SC",1,2020,2.3652
"Atlantis_00A","IN","BM_SC",1,2021,2.3652
"Atlantis_00A","IN","BM_SC",1,2022,2.3652
"Atlantis_00A","IN","BM_SC",1,2023,2.0135736
"Atlantis_00A","IN","BM_SC",1,2024,2.0135736
"Atlantis_00A","IN","BM_SC",1,2025,2.0135736
"Atlantis_00A","IN","BM_SC",1,2026,2.0135736
"Atlantis_00A","IN","BM_SC",1,2027,2.0135736
"Atlantis_00A","IN","BM_SC",1,2028,1.6824456
"Atlantis_00A","IN","BM_SC",1,2029,1.6824456
"Atlantis_00A","IN","BM_SC",1,2030,1.6824456
"Atlantis_00A","IN","BM_SC",1,2031,1.6824456
"Atlantis_00A","IN","BM_SC",1,2032,1.6824456
"Atlantis_00A","IN","BM_SC",1,2033,1.6824456
"Atlantis_00A","IN","BM_SC",1,2034,1.6824456
"Atlantis_00A","IN","BM_SC",1,2035,1.6824456
"Atlantis_00A","IN","BM_SC",1,2036,0
"Atlantis_00A","IN","BM_SC",1,2037,0
"Atlantis_00A","IN","BM_SC",1,2038,0
"Atlantis_00A","IN","BM_SC",1,2039,0
"Atlantis_00A","IN","BM_SC",1,2040,0
"Atlantis_00A","IN","BM_SC",1,2041,0
"Atlantis_00A","IN","BM_SC",1,2042,0
"Atlantis_00A","IN","BM_SC",1,2043,0
"Atlantis_00A","IN","BM_SC",1,2044,0
"Atlantis_00A","IN","BM_SC",1,2045,0
"Atlantis_00A","IN","BM_SC",1,2046,0
"Atlantis_00A","IN","BM_SC",1,2047,0
"Atlantis_00A","IN","BM_SC",1,2048,0
"Atlantis_00A","IN","BM_SC",1,2049,0
"Atlantis_00A","IN","BM_SC",1,2050,0
"Atlantis_00A","IN","BM_SC",1,2051,0
"Atlantis_00A","IN","BM_SC",1,2052,0
"Atlantis_00A","IN","BM_SC",1,2053,0
"Atlantis_00A","IN","BM_SC",1,2054,0
"Atlantis_00A","IN","BM_SC",1,2055,0
"Atlantis_00A","IN","CONS_BM",1,2014,31.61528944
"Atlantis_00A","IN","CONS_BM",1,2015,29.63528944
"Atlantis_00A","IN","CONS_BM",1,2016,31.54528944
"Atlantis_00A","IN","CONS_BM",1,2017,33.53528944
"Atlantis_00A","IN","CONS_BM",1,2018,33.26528944
"Atlantis_00A","IN","CONS_BM",1,2019,27.83528944
"Atlantis_00A","IN","CONS_BM",1,2020,31.27528944
"Atlantis_00A","IN","CONS_BM",1,2021,23.57528944
"Atlantis_00A","IN","CONS_BM",1,2022,24.54528944
"Atlantis_00A","IN","CONS_BM",1,2023,24.80517640992
"Atlantis_00A","IN","CONS_BM",1,2024,25.4219115372
"Atlantis_00A","IN","CONS_BM",1,2025,25.7119115372
"Atlantis_00A","IN","CONS_BM",1,2026,26.0019115372
"Atlantis_00A","IN","CONS_BM",1,2027,26.3019115372
"Atlantis_00A","IN","CONS_BM",1,2028,26.5408845812
"Atlantis_00A","IN","CONS_BM",1,2029,26.8508845812
"Atlantis_00A","IN","CONS_BM",1,2030,27.0608845812
"Atlantis_00A","IN","CONS_BM",1,2031,27.0608845812
"Atlantis_00A","IN","CONS_BM",1,2032,27.0708845812
"Atlantis_00A","IN","CONS_BM",1,2033,27.0708845812
"Atlantis_00A","IN","CONS_BM",1,2034,27.0708845812
"Atlantis_00A","IN","CONS_BM",1,2035,27.0808845812
"Atlantis_00A","IN","CONS_BM",1,2036,27.19
"Atlantis_00A","IN","CONS_BM",1,2037,27.66
"Atlantis_00A","IN","CONS_BM",1,2038,28.15
"Atlantis_00A","IN","CONS_BM",1,2039,28.65
"Atlantis_00A","IN","CONS_BM",1,2040,29.08
"Atlantis_00A","IN","CONS_BM",1,2041,29.25
"Atlantis_00A","IN","CONS_BM",1,2042,29.43
"Atlantis_00A","IN","CONS_BM",1,2043,29.6
"Atlantis_00A","IN","CONS_BM",1,2044,29.78
"Atlantis_00A","IN","CONS_BM",1,2045,29.96
"Atlantis_00A","IN","CONS_BM",1,2046,30.14
"Atlantis_00A","IN","CONS_BM",1,2047,30.32
"Atlantis_00A","IN","CONS_BM",1,2048,30.52
"Atlantis_00A","IN","CONS_BM",1,2049,30.71
"Atlantis_00A","IN","CONS_BM",1,2050,30.82
"Atlantis_00A","IN","CONS_BM",1,2051,31.01
"Atlantis_00A","IN","CONS_BM",1,2052,31.2
"Atlantis_00A","IN","CONS_BM",1,2053,31.4
"Atlantis_00A","IN","CONS_BM",1,2054,31.59
"Atlantis_00A","IN","CONS_BM",1,2055,31.79
"Atlantis_00A","IN","CONS_DS",1,2014,59.9
"Atlantis_00A","IN","CONS_DS",1,2015,60.7299999999999
"Atlantis_00A","IN","CONS_DS",1,2016,62.12
"Atlantis_00A","IN","CONS_DS",1,2017,67.72
"Atlantis_00A","IN","CONS_DS",1,2018,69.55
"Atlantis_00A","IN","CONS_DS",1,2019,69.54
"Atlantis_00A","IN","CONS_DS",1,2020,60.58
"Atlantis_00A","IN","CONS_DS",1,2021,71.82
"Atlantis_00A","IN","CONS_DS",1,2022,74.8600000000001
"Atlantis_00A","IN","CONS_DS",1,2023,77.94
"Atlantis_00A","IN","CONS_DS",1,2024,81.33
"Atlantis_00A","IN","CONS_DS",1,2025,85.14
"Atlantis_00A","IN","CONS_DS",1,2026,89.26
"Atlantis_00A","IN","CONS_DS",1,2027,92.61
"Atlantis_00A","IN","CONS_DS",1,2028,93.13
"Atlantis_00A","IN","CONS_DS",1,2029,95.74
"Atlantis_00A","IN","CONS_DS",1,2030,98.14
"Atlantis_00A","IN","CONS_DS",1,2031,100.3
"Atlantis_00A","IN","CONS_DS",1,2032,102.58
"Atlantis_00A","IN","CONS_DS",1,2033,104.96
"Atlantis_00A","IN","CONS_DS",1,2034,107.59
"Atlantis_00A","IN","CONS_DS",1,2035,110.5
"Atlantis_00A","IN","CONS_DS",1,2036,113.33
"Atlantis_00A","IN","CONS_DS",1,2037,116.17
"Atlantis_00A","IN","CONS_DS",1,2038,119.31
"Atlantis_00A","IN","CONS_DS",1,2039,122.51
"Atlantis_00A","IN","CONS_DS",1,2040,125.61
"Atlantis_00A","IN","CONS_DS",1,2041,127.54
"Atlantis_00A","IN","CONS_DS",1,2042,130.04
"Atlantis_00A","IN","CONS_DS",1,2043,132.51
"Atlantis_00A","IN","CONS_DS",1,2044,134.98
"Atlantis_00A","IN","CONS_DS",1,2045,137.47
"Atlantis_00A","IN","CONS_DS",1,2046,140.06
"Atlantis_00A","IN","CONS_DS",1,2047,142.8
"Atlantis_00A","IN","CONS_DS",1,2048,145.7
"Atlantis_00A","IN","CONS_DS",1,2049,148.45
"Atlantis_00A","IN","CONS_DS",1,2050,151.2
"Atlantis_00A","IN","CONS_DS",1,2051,153.95
"Atlantis_00A","IN","CONS_DS",1,2052,156.66
"Atlantis_00A","IN","CONS_DS",1,2053,159.33
"Atlantis_00A","IN","CONS_DS",1,2054,185.108571428571
"Atlantis_00A","IN","CONS_DS",1,2055,329.12
"Atlantis_00A","IN","CONS_HF",1,2014,132.35
"Atlantis_00A","IN","CONS_HF",1,2015,137.22
"Atlantis_00A","IN","CONS_HF",1,2016,143.31
"Atlantis_00A","IN","CONS_HF",1,2017,151.16
"Atlantis_00A","IN","CONS_HF",1,2018,155.86
"Atlantis_00A","IN","CONS_HF",1,2019,158.99
